collect_day,good_id,pum_id,pum_name,good_name,sales_price,discount_price,benifit
2018-06-01,987115631,E061090,방향제,훠링) 급속 충전기 4.8A,16900,16900,0
2018-06-01,625973603,L021020,장신구,실버 체인 은팔찌 각인 커플 남자 여자 사각 7/10/15D,86000,86000,0
2018-06-01,1400900498,C013010,점퍼,[블랙야크키즈] 역시즌 특가! BK 제로 경량구스다운 자켓(강남점),40380,40380,0
2018-06-01,1597239856,F011130,홍삼,정관장 굿베이스 푸룬홍삼정(100G),18000,18000,0
2018-06-01,1827740860,E031010,전기밥솥,쿠쿠공식몰/CRP-P0610FD/전기압력/6인용,171930,171930,0
2018-06-01,94749613,C013050,운동복,한벌몸빼/한벌옷/홈웨어/투피스/파자마/잠옷/실내복,7900,7900,0
2018-06-01,1239549996,D031010,주택수선재료,황토 미장재 20kg/100% 황토/친환경 인증/본드 무첨가,12000,12000,0
2018-06-01,689314006,E011060,의자,프리미엄 침대형 의자/사무용/컴퓨터의자/PC방의자//,89000,89000,0
2018-06-01,2013274476,C013050,운동복,#NAME?,9000,8910,-90
2018-06-01,670356615,I031040,생화,아베나키 퍼핀 스틸쿨러 3종 - 디자인 아이스박스,123000,113070,-9930
2018-06-01,69396281,C012060,여자내의,[핑크시슬리] 젤리 히든밴딩 스판슬랙스/ 핑크시슬리,27200,21490,-5710
2018-06-01,1385769360,A011160,빵,안흥찐빵마을 우리밀우리팥 수제 안흥찐빵 (500g 10입,35200,35200,0
2018-06-01,1897421767,C013060,등산복,여름 남성 등산바지 등산복 반바지 작업복 등산티셔츠,16800,13250,-3550
2018-06-01,516072432,C013040,청바지,[톰키드]에센셜 10부 브러쉬드 쿨데님 팬츠 (9218231701056)(인천점),15000,13830,-1170
2018-06-01,1701616320,L012010,면도기,[2천원쿠폰!]*도루코 페이스6 면도기+ 날11입,22900,22900,0
2018-06-01,2104749975,E031120,믹서,당일발송한일 대용량 믹서기 HMF-3450S 이영,81950,81950,0
2018-06-01,1870465930,C013020,티셔츠,챔피온 USA 그래픽 반팔티,16900,16900,0
2018-06-01,280159413,C012060,여자내의,[ab.plus][ab.plus] 앙고라믹스 트임 스커트 (LSR4MW83A)_Q7Y7,32400,27540,-4860
2018-06-01,1748836451,G022020,자동차타이어,[공식인증점] 전차종 경차 타이어 모음 / 175/50R/15,49000,49000,0
2018-06-01,808414088,L021010,손목시계,젤리 아쿠아 방수시계 패션팔찌시계 패션시계 시계 방,12770,12770,0
2018-06-01,1656437793,C011030,남자학생복,여름신상/남방/셔츠/체크/청/데님/빅사이즈/남자/남성,19700,19700,0
2018-06-01,123727673,C011050,남자내의,남자 여름코디/티셔츠/셔츠/슬랙스/반바지/린넨,9800,9800,0
2018-06-01,392787751,A019060,된장,된장(찌개용 옛날식 양지뜰14K) 된장 재래식된장 식자,52890,47610,-5280
2018-06-01,2069319084,C012060,여자내의,빅사이즈/벨리/레이스/스커트 / 참고 벨리레이스스커,39800,35030,-4770
2018-06-01,651796055,L012110,색조화장품,[본품 1+1 증정] 레이저 썬스크린100 50ml + 50ml ~ 6월03일까지/ 셀퓨전씨,42000,33600,-8400
2018-06-01,1262252893,C013040,청바지,무릎고양이진/청바지/캐릭터바지/면바지/기모바지,9900,9900,0
2018-06-01,1691614136,C013010,점퍼,[대구백화점 II관] [레코브]피유 블루종 점퍼(LY317ZJP518X),64000,60800,-3200
2018-06-01,1010166209,A019150,김치,CJ 비비고썰은배추김치(용기형) 500G,7400,5990,-1410
2018-06-01,375775490,E061040,부엌용세제,롯데 3종 주방세제세트/세제선물세트/주방세제/세제,2900,2900,0
2018-06-01,75019869,C012040,여자학생복,하얀비3000원쿠폰/봄가디건/나시/롱베스트/린넨롱조끼,13800,10800,-3000
2018-06-01,1266601577,C011030,남자학생복,린넨 7부셔츠 BTT0166 셔츠 여름셔츠(YA02004) 남자셔,26160,26160,0
2018-06-01,1705928406,C013010,점퍼,SAVANNA 양가죽 무스탕 (66-77사이즈) - 5187,48900,48900,0
2018-06-01,1734697795,I031040,생화,비치파라솔 낚시파라솔 꺾임파라솔 우산 캠핑 야영,12900,11760,-1140
2018-06-01,619597773,L021020,장신구,스와로브스키 귀걸이 이어링 귀고리 은침 실버침 크리스탈 유색 여성악세사리선물 패션,12500,12130,-370
2018-06-01,582605142,I012010,컴퓨터,LG총판 LG데스크탑 B71EV-AX7716 i7-7700 Free-Dos,924460,869000,-55460
2018-06-01,127966293,C014010,아동복,[게스키즈] 성조기 스터드티 G75KBT040,29000,23200,-5800
2018-06-01,193990551,C014010,아동복,[아동 남아 정장]셔츠 주니어 유아 흰색셔츠 돌복,27900,27900,0
2018-06-01,1572368076,A011110,당면,안동전통 국산콩 두부 찌개용2팩+부침용2팩(210gx4팩),13900,13900,0
2018-06-01,390077885,C015020,모자,(컬러:사이즈 : 챠콜:FREE) ACC-CAP103 빈티,19630,19630,0
2018-06-01,733449967,E011070,식탁,리안 주방수납장/수납장/조리대/뷔페장/다용도수납,85000,84000,-1000
2018-06-01,1011310953,F012010,종이기저귀,슈베스 기저귀 밴드 팬티 4팩/초슬림 썸머 여름기저귀,22900,22900,0
2018-06-01,1917102224,A015020,식용유,오뚜기 프레스코 포도씨유 900ml 오일 기름 가정용포,16840,16840,0
2018-06-01,1886101705,C013010,점퍼,[화이트폭스][화이트폭스]버팔로 레더 무스탕자켓,71000,64610,-6390
2018-06-01,1495217835,C013020,티셔츠,빅사이즈 DWW083 단가라 트임 티셔츠 801 빅사이즈티,51120,51120,0
2018-06-01,945530447,C012030,여자상의,[아뜨랑스]신규입점!러블리/로맨틱/원피스,13570,12570,-1000
2018-06-01,749265234,A011140,부침가루,두레생협 에그타르트(60g/2개)2개,22070,22070,0
2018-06-01,955890703,A018040,아이스크림,와플 통팥 (10개),12000,7000,-5000
2018-06-01,1286257560,C013060,등산복,[컬럼비아][역시즌특가]남성 파이에스테와 폴즈 구스 다운 자켓 CW4-YM3687.EDM,129000,103200,-25800
2018-06-01,1385770378,A011160,빵,안흥찐빵마을 우리팥 수제 안흥찐빵 3종세트 먹거리,31140,31140,0
2018-06-01,1345396538,C012060,여자내의,비긴 7부 멜빵 데님 팬츠-M1066 힙합청바지 데님스커트 멜빵청바지 와이드 데님팬츠,30770,27390,-3380
2018-06-01,215509352,C011030,남자학생복,[메이드]가디건/남성/남자/숄/롱/하프/니트/남방/자켓,12800,12800,0
2018-06-01,673654274,A019070,양념소스,빅마마 이혜정 소스/맛장/국물팩,4900,4900,0
2018-06-01,1108518423,A017080,무,러시아산 녹용/뉴질랜드산 건녹용/원용/분골/상대,70000,70000,0
2018-06-01,128140156,A019180,즉석식품,천일볶음밥 19종 내맘대로 골라담기,780,780,0
2018-06-01,1907471720,E061010,세탁세제,아이마망 젖병&주방세제 500ml  5개 [1종/액상형],32500,27700,-4800
2018-06-01,1166453880,C012040,여자학생복,[비올] 링마벨 셔츠/여성 루즈핏 면 블라우스/~빅사이즈,23700,23700,0
2018-06-01,428624885,A011140,부침가루,삼립 치즈무스 조각케익 (5입) 6가지/케이크/디저트,13000,12870,-130
2018-06-01,982615179,A012060,햄및베이컨,[롯데]롯데 장조림(95G),2200,2200,0
2018-06-01,1870585760,C013020,티셔츠,전품목세일/5900원~/민소매/나시티셔츠/라운드/여성,7900,7900,0
2018-06-01,983567530,A018060,스낵과자,[해태]해태 구운감자 2번들_48G,1200,1200,0
2018-06-01,1994395530,A019130,스프,나가사끼짬뽕소스 (초담원 2K),32260,28720,-3540
2018-06-01,1196660228,A018100,꿀,생로얄제리 로알제리 ROYALJELLY 밀랍 로열제리 왕유,129900,129900,0
2018-06-01,1421531894,G011070,자전거,알톤 아크라A 하이브리드자전거 로드 삼천리자전거,210000,186900,-23100
2018-06-01,382045253,L021010,손목시계,서바이벌 군인 시계,14140,12590,-1550
2018-06-01,895892645,F012020,생리대,[LG]바디피트 순간흡수기획 (중형32개입+중형16개입+오버나이트12개입),16500,8900,-7600
2018-06-01,880390779,I031040,생화,(야외필수소품~세일)코멕스/케이원~흡입/램프형~버그킬러/포충기/모기채/파리채/벌레퇴,36000,35000,-1000
2018-06-01,1376868336,C012020,원피스,[CC콜렉트] 겹마혼방트렌치코트@벨트(C182MSI031),209300,167440,-41860
2018-06-01,1014646245,C011050,남자내의,아디다스 이큐티 블록드 타이츠(BP9275),44050,44050,0
2018-06-01,2103555552,I031040,생화,충전식 37구LED 서치라이트/손전등/후레쉬/랜턴/써치,15900,14630,-1270
2018-06-01,1489824117,C013050,운동복,차량용컵홀더 자동차 악세사리 거치대,2000,1900,-100
2018-06-01,1704572597,C013020,티셔츠,반팔 L~3XL 큐티/후드티/빅사이즈/롱티/박스티/반,13900,12900,-1000
2018-06-01,1895122745,A012060,햄및베이컨,청정원 참나무로 훈연한 베이컨 1kg,18900,18900,0
2018-06-01,1153668366,C013010,점퍼,윌슨[Wilson]브랜드특가 기능성투습방풍발수/윈드자켓/바람막이/아웃도어자켓/등산자켓,42500,39000,-3500
2018-06-01,1201379350,A019060,된장,신주 아와세 미소컵된장(1KG),5980,5980,0
2018-06-01,156708433,A018090,잼,오뚜기)딸기쨈 500g x 6개 국산딸기 달콤 빵 과자,39690,39690,0
2018-06-01,116238448,C012060,여자내의,비앙카 허리리본 통바지 DM-5861,18000,16020,-1980
2018-06-01,475293076,I011010,TV,NEX 40인치 TV/ 100% 무결점/ 돌비사운드/ 2018년형,238600,229000,-9600
2018-06-01,294166518,C012040,여자학생복,[위쉬몰]HG 아이스슬림가디건(0175H805),30240,26660,-3580
2018-06-01,1451071197,C013050,운동복,헬스장 찜질방납품전문/반바지/운동복/단체복,6000,5900,-100
2018-06-01,899464620,E061050,청소용세제,[LG]엘지 MR 홈스타 주방을 부탁해(500ML),5900,3000,-2900
2018-06-01,457714636,A018100,꿀,뉴질랜드 마누카꿀x1kg UMF5+ 마누카 수입꿀 천연벌꿀,138000,136620,-1380
2018-06-01,963653558,C012020,원피스,무지대형 숄목도리 겨울 목도리 머플러 남성자목도리/,34400,30280,-4120
2018-06-01,1931821304,E011040,소파,무료체험3일 폴리몰리 빈백 701A 라임그린,199000,137910,-61090
2018-06-01,895892652,A021010,커피,[동서]동서 아라비카 (리필/150g),7800,6990,-810
2018-06-01,1021185870,A013170,생선통조림,[동원]포차골뱅이 간장소스100gx6 + 원조생쫄면 2인분,10900,10900,0
2018-06-01,1566916815,F012010,종이기저귀,하기스 밴드형(매직핏/보송/썸머/꿀벅지) 1~5단계,38900,38900,0
2018-06-01,484588434,C012030,여자상의,말랑루즈/럭셔리섹시원피스/데이트룩/파티/오피스룩,25000,25000,0
2018-06-01,2112606864,A022010,주스,초록매실 500mlx20펫 매실음료 건강음료,36720,36720,0
2018-06-01,197987154,E031130,보온매트,2018년형 일월 전기매트 총집합 온열 1인용전기장판,49800,49800,0
2018-06-01,806206390,C013050,운동복,문콕 방지 보호 카닉스 스마일베어 캐릭터 도어 가드,8500,7480,-1020
2018-06-01,1408594537,C014010,아동복,[키키제제]여아 면바지/7.5부/청바지/스키니/반바지,10900,10900,0
2018-06-01,679838586,F011150,건강기능식품,뉴트리가든 프리미엄 프로바이오틱스 키즈(2개월),16900,16900,0
2018-06-01,1799500,A019140,이유식,매일 맘마밀 안심이유식 5팩/6.9.12개월/요미,11500,11500,0
2018-06-01,919223225,I031040,생화,라이트캠핑침낭 야영침낭 사계절침낭 아동침낭 군용침낭 어린이침낭 담요 모포 캠핑용,13000,11870,-1130
2018-06-01,443575830,A011180,파스타면,스파게티(먹물 디벨라 500g)X12,115590,115590,0
2018-06-01,872976865,I031040,생화,[마운틴컴퍼니] SOS 긴급 구호세트 캠핑용품 캠핑장비 캠핑편의용품,23040,20990,-2050
2018-06-01,280159440,C012060,여자내의,[ab.plus][ab.plus] 랩스타일 골지 스커트 (LSR4MW68A)_J1C5,22400,19040,-3360
2018-06-01,2120479514,A012010,국산쇠고기,[무항생제] 안심 이유식 다짐육 300g 2등급(6구),30700,30700,0
2018-06-01,1272319432,C013040,청바지,[에꼴] 아이스 구제 데님 - P86DPB080Z,107400,89150,-18250
2018-06-01,499067017,C021010,아동화,[페이퍼플레인키즈] PK7728 아동단화 슬립온,26900,24750,-2150
2018-06-01,2084909140,C012060,여자내의,#NAME?,80000,70400,-9600
2018-06-01,1775675733,A022050,탄산음료,칠성사이다/펩시콜라PT/500ml/1.25L/1.5L/코카콜라,12500,12500,0
2018-06-01,292403168,C013050,운동복,고휘도 LED 인솔지시봉 경광봉 ST-900R 어린이안전 공,16900,15410,-1490
2018-06-01,356245493,E041070,밀폐용기,국산/글라스락/냉장고정리용기/캐니스터/밀폐용기,3000,2670,-330
2018-06-01,476522505,C011020,남자상의,MJ-077 베이직 모던 싱글 코트 남성하프코트 정장코트,114600,114600,0
2018-06-01,1375328835,A013030,조기,영광 법성포 보리 굴비 마른 부세 참조기 선물 세트,100000,97000,-3000
2018-06-01,872433340,I031010,장난감,PS4 용과같이 극 한글판 빅히트버전 / 용과 같이 극,22800,22800,0
2018-06-01,285379514,A017050,미나리,안심먹거리 유기농 양배추즙 120mlX30포,23900,23900,0
2018-06-01,987115665,A018030,껌,롯데ID자몽_25G,960,960,0
2018-06-01,226962204,A018020,사탕,수제 달고나 30g x 1봉,690,690,0
2018-06-01,1506048757,F012020,생리대,위스퍼 보송보송 울트라 날개 오버나이트 14P,3900,3900,0
2018-06-01,898663239,A014030,치즈,동원 고칼슘치즈 180G,4600,4600,0
2018-06-01,2025748144,A012010,국산쇠고기,[무항생제] 탕갈비 800g 1+등급,93000,93000,0
2018-06-01,1331172946,E011040,소파,[잉글랜더]New 모건 4인용 라텍스 거위털 가죽 소파,399000,399000,0
2018-06-01,1297201648,C011030,남자학생복,레귤러 티니-스트라이프 블루 일반셔츠 남자셔츠 스트,28950,28950,0
2018-06-01,143308987,I031040,생화,캠핑의자/릴렉스체어/접이식/야외의자/슬림체어/캠핑,26000,23830,-2170
2018-06-01,2061943096,E031050,냉장고,LG전자 K332S11 스탠드형 김치냉장고 (주)대명,1144000,1098000,-46000
2018-06-01,490625734,C012040,여자학생복,부루앤주디(WGKE3CD001)부루앤쥬디 스카시 롱 가디건,39900,35910,-3990
2018-06-01,1121815287,F012010,종이기저귀,[앙블랑] 킵밴드/팬티 프리미엄 기저귀 모음,35900,35900,0
2018-06-01,617020358,F012020,생리대,[실화가격]내츄럴코튼 순면커버 생리대 11팩/라이너,9900,9900,0
2018-06-01,2056023014,C012040,여자학생복,내추럴 단가라 린넨셔츠 ( 2 color ),29000,29000,0
2018-06-01,197535816,I031040,생화,[BUCK703] 하이파워 충전식 줌 후레쉬 헤드랜턴/LED,3900,3900,0
2018-06-01,1109330269,E011050,책상,가이온 리파인 서랍형/책장/트윈 책상,78800,70920,-7880
2018-06-01,1010142191,A013140,북어채,[우리바다애]매콤쫄깃 오징어육포 300g,13900,9800,-4100
2018-06-01,706754188,F012010,종이기저귀,[밤보]덴마크 프리미엄 밤보기저귀 2~6단계 1박스 구성,89900,79120,-10780
2018-06-01,266462963,C012040,여자학생복,[모다아울렛][크로커다일레이디스]여성스러운 넥크 민소매 블라우스(CL8MBL126),39900,37910,-1990
2018-06-01,1941275166,C013010,점퍼,[대구백화점 II관] [레코브]레자롱 점퍼(LZ2182BY801X),79800,75810,-3990
2018-06-01,80897453,A017180,호박,국내산 청양고추 10kg/5kg,29900,29900,0
2018-06-01,1440651704,C012020,원피스,[르오트] (TV홈쇼핑방송/무료배송) 메이크 퍼펙트 피팅라인 모던 팬츠-사이즈 55∼88다,6900,6210,-690
2018-06-01,1010142190,A013140,북어채,[우리바다애]버터구이오징어포 300g,14900,11500,-3400
2018-06-01,897530125,A018060,스낵과자,[오리온]오리온 초코송이 2입기획 36G*2,1000,1000,0
2018-06-01,1078822210,A016100,수박,첫출하 국내산 블랙망고수박 (11브릭스이상),9900,9900,0
2018-06-01,1163655767,C013010,점퍼,AG 가죽자켓 라이더자켓 가죽점퍼 P171 라이더자켓 남,91920,91920,0
2018-06-01,1950050278,A018010,초콜릿,롯데수입정품 길리안250g 시셀시리즈8종 초콜릿벨기에,14800,14800,0
2018-06-01,970513605,C013050,운동복,카스타-미르웨이 후사경/4WD/RV용품/사각지대/후진주차/현대/기아/대우/쌍용,27000,24600,-2400
2018-06-01,988958797,A011010,쌀,농사꾼 메뚜기쌀(포)/20KG,59900,46900,-13000
2018-06-01,963653503,C012020,원피스,체크대형숄 겨울체크 목도리 남여성목도리 겨울목도/,34400,30280,-4120
2018-06-01,2055592160,C011030,남자학생복,[레노마셔츠]2018 S/S 반소매셔츠(슬림/일반핏) 30종 택1(강남점),30000,24740,-5260
2018-06-01,1314095102,A012030,돼지고기,순빛살 구룡농장 No항생제 돼지 목살500g 앞다리살500,58890,58890,0
2018-06-01,61897679,A016100,수박,델리참 국산가당딸기퓨레 1kg x 16개입 딸기스무디 냉,93360,93360,0
2018-06-01,1095137451,E021020,커튼,/벌집블라인드 베이지 호프발스 120x155 cm/ 롤스크린,63870,56850,-7020
2018-06-01,1020857941,C013010,점퍼,[시보니] 패치양털박시무스탕,127900,127900,0
2018-06-01,958515185,L012040,치약,LG 페리오 토탈7치약 오리지널 120G*3입,7900,7900,0
2018-06-01,1167315001,I012010,컴퓨터,[E]B70EV-AR75S3/7세대/i5/16G/512+1TB/키보드+마우스,1190000,1130500,-59500
2018-06-01,897529139,A015010,참기름,[오뚜기]오뚜기 고소한 참기름 (450ml),10500,10500,0
2018-06-01,895892615,A019010,고춧가루,빛깔찬 국산 고추가루(매운맛) 1kg,42900,42900,0
2018-06-01,756054430,A012010,국산쇠고기,한우꼬리반골세트 5kg 한우꼬리반골세트 한우꼬리세트,149840,134860,-14980
2018-06-01,1386720721,E041020,컵,(1+1)손잡이 유리컵/드링크자 드링킹자 유리병 빨대컵,6900,3900,-3000
2018-06-01,895892612,A019010,고춧가루,[2016년도 생산]빛깔찬 고추가루(보통맛) 500G,22900,22900,0
